"","day","mon","hh","mm","ss","spd","vol","occ"
"367",2,8,6,30,0,95,926,2
"368",2,8,6,35,0,95,1010,2
"369",2,8,6,40,0,92,1210,3
"370",2,8,6,45,0,89,1828,4
"371",2,8,6,50,0,89,2052,4
"372",2,8,6,55,0,89,1979,4
"373",2,8,7,0,0,89,2238,5
"374",2,8,7,5,0,90,3598,7
"375",2,8,7,10,0,90,5236,11
"376",2,8,7,15,0,90,4937,11
"377",2,8,7,20,0,80,5045,15
"378",2,8,7,25,0,89,4606,13
"379",2,8,7,30,0,74,5341,15
"380",2,8,7,35,0,72,5411,14
"381",2,8,7,40,0,56,-1,16
"382",2,8,7,45,0,73,5520,15
"383",2,8,7,50,0,51,5275,18
"384",2,8,7,55,0,64,5279,15
"385",2,8,8,0,0,49,5940,18
"386",2,8,8,5,0,44,5874,20
"387",2,8,8,10,0,39,5103,32
"388",2,8,8,15,0,40,5192,27
"389",2,8,8,20,0,42,5606,22
"390",2,8,8,25,0,45,5540,24
"391",2,8,8,30,0,60,5299,17
"392",2,8,8,35,0,44,5332,20
"393",2,8,8,40,0,50,5070,20
"394",2,8,8,45,0,53,5666,18
"395",2,8,8,50,0,62,5824,20
"396",2,8,8,55,0,54,5256,19
"397",2,8,9,0,0,54,5425,24
"398",2,8,9,5,0,64,5545,20
"399",2,8,9,10,0,86,5643,23
"400",2,8,9,15,0,84,5536,30
"401",2,8,9,20,0,77,5134,33
"402",2,8,9,25,0,72,5384,36
"403",2,8,9,30,0,68,5818,31
"404",2,8,9,35,0,66,5079,37
"405",2,8,9,40,0,61,5412,36
"406",2,8,9,45,0,62,5694,35
"407",2,8,9,50,0,69,5698,32
"408",2,8,9,55,0,71,5690,28
"409",2,8,10,0,0,86,5153,16
"410",2,8,10,5,0,81,4541,16
"411",2,8,10,10,0,78,5157,18
"412",2,8,10,15,0,83,5505,23
"413",2,8,10,20,0,75,4396,23
"414",2,8,10,25,0,85,4408,14
"415",2,8,10,30,0,80,5230,17
"416",2,8,10,35,0,82,5140,21
"417",2,8,10,40,0,84,5111,16
"418",2,8,10,45,0,83,4832,15
"419",2,8,10,50,0,84,5138,16
"420",2,8,10,55,0,83,4692,17
"421",2,8,11,0,0,81,4942,19
"422",2,8,11,5,0,85,4892,15
"423",2,8,11,10,0,89,4098,12
"424",2,8,11,15,0,85,4503,14
"425",2,8,11,20,0,88,3926,10
"426",2,8,11,25,0,89,4145,13
"427",2,8,11,30,0,89,4312,13
"428",2,8,11,35,0,89,4194,11
"429",2,8,11,40,0,89,4693,12
"430",2,8,11,45,0,79,5517,17
"431",2,8,11,50,0,80,4768,16
"432",2,8,11,55,0,78,4245,16
"433",2,8,12,0,0,75,4571,16
"434",2,8,12,5,0,87,4555,15
"435",2,8,12,10,0,84,4372,15
"436",2,8,12,15,0,89,4388,12
"437",2,8,12,20,0,89,4294,11
"438",2,8,12,25,0,74,2776,17
"439",2,8,12,30,0,89,3237,8
"440",2,8,12,35,0,90,3110,8
"441",2,8,12,40,0,90,3345,8
"442",2,8,12,45,0,88,3317,8
"443",2,8,12,50,0,78,3396,16
"444",2,8,12,55,0,75,4055,18
"445",2,8,13,0,0,89,3835,11
"446",2,8,13,5,0,86,3100,10
"447",2,8,13,10,0,89,3512,8
"448",2,8,13,15,0,89,2934,7
"449",2,8,13,20,0,89,2657,8
"450",2,8,13,25,0,88,2856,9
"451",2,8,13,30,0,90,3351,8
"452",2,8,13,35,0,79,3988,16
"453",2,8,13,40,0,86,4541,13
"454",2,8,13,45,0,80,4171,14
"455",2,8,13,50,0,89,4076,10
"456",2,8,13,55,0,82,3927,16
"457",2,8,14,0,0,85,4205,13
"458",2,8,14,5,0,73,4787,17
"459",2,8,14,10,0,89,3996,11
"460",2,8,14,15,0,90,4183,11
"461",2,8,14,20,0,85,4166,13
"462",2,8,14,25,0,89,4330,12
"463",2,8,14,30,0,83,4059,17
"464",2,8,14,35,0,87,4716,14
"465",2,8,14,40,0,89,4185,11
"466",2,8,14,45,0,88,4164,12
"467",2,8,14,50,0,89,4423,12
"468",2,8,14,55,0,82,4975,14
"469",2,8,15,0,0,78,5488,22
"470",2,8,15,5,0,89,4624,14
"471",2,8,15,10,0,89,4154,12
"472",2,8,15,15,0,87,4517,15
"473",2,8,15,20,0,89,4482,12
"474",2,8,15,25,0,79,5402,18
"475",2,8,15,30,0,89,4603,14
"476",2,8,15,35,0,74,5254,18
"477",2,8,15,40,0,76,5064,17
"478",2,8,15,45,0,88,5348,15
"479",2,8,15,50,0,90,4981,12
"480",2,8,15,55,0,80,5522,16
"481",2,8,16,0,0,84,4896,15
"482",2,8,16,5,0,83,4962,15
"483",2,8,16,10,0,77,4707,15
"484",2,8,16,15,0,78,4822,16
"485",2,8,16,20,0,85,4952,14
"486",2,8,16,25,0,89,4319,13
"487",2,8,16,30,0,89,4256,12
"488",2,8,16,35,0,81,4498,14
"489",2,8,16,40,0,88,3987,10
"490",2,8,16,45,0,89,3999,10
"491",2,8,16,50,0,88,3896,10
"492",2,8,16,55,0,89,4457,13
"493",2,8,17,0,0,78,5052,15
"494",2,8,17,5,0,83,5288,15
"495",2,8,17,10,0,85,4502,16
"496",2,8,17,15,0,81,5576,18
"497",2,8,17,20,0,83,5306,21
"498",2,8,17,25,0,88,5169,13
"499",2,8,17,30,0,84,5493,17
"500",2,8,17,35,0,74,5230,22
"501",2,8,17,40,0,42,5635,16
"502",2,8,17,45,0,79,5456,14
"503",2,8,17,50,0,67,5248,16
"504",2,8,17,55,0,51,5715,19
"505",2,8,18,0,0,45,5747,22
"506",2,8,18,5,0,40,5745,18
"507",2,8,18,10,0,44,5803,19
"508",2,8,18,15,0,47,5701,17
"509",2,8,18,20,0,47,5847,25
"510",2,8,18,25,0,48,5820,24
"511",2,8,18,30,0,45,5760,22
"512",2,8,18,35,0,50,5744,18
"513",2,8,18,40,0,46,5538,25
"514",2,8,18,45,0,48,5880,24
"515",2,8,18,50,0,50,5495,20
"516",2,8,18,55,0,58,5334,15
"517",2,8,19,0,0,67,4992,18
"518",2,8,19,5,0,83,3374,10
"519",2,8,19,10,0,89,3007,7
"520",2,8,19,15,0,89,3653,8
"521",2,8,19,20,0,89,3058,8
"522",2,8,19,25,0,89,2786,7
"523",2,8,19,30,0,90,2173,5
"524",2,8,19,35,0,90,2116,4
"525",2,8,19,40,0,90,2227,4
"526",2,8,19,45,0,88,2311,5
"527",2,8,19,50,0,90,1670,4
"528",2,8,19,55,0,89,2440,6
"529",2,8,20,0,0,89,1812,4
"530",2,8,20,5,0,81,2606,5
"531",2,8,20,10,0,70,-1,-1
"532",2,8,20,55,0,90,1440,3
"533",2,8,21,0,0,90,1503,3
"534",2,8,21,5,0,90,1551,3
"535",2,8,21,10,0,93,1408,3
"536",2,8,21,15,0,91,1375,3
"537",2,8,21,20,0,90,1537,3
"538",2,8,21,25,0,90,1588,3
"539",2,8,22,5,0,95,1134,2
"540",2,8,22,10,0,91,1253,2
"541",2,8,22,15,0,91,1701,3
"542",2,8,22,20,0,90,1437,3
"543",2,8,22,25,0,95,1205,2
"544",2,8,22,30,0,95,929,2
"545",2,8,22,35,0,95,924,2
"546",2,8,22,40,0,95,698,1
"547",2,8,22,45,0,93,961,2
"548",2,8,22,50,0,95,748,2
"549",2,8,22,55,0,95,652,1
"550",2,8,23,0,0,95,543,1
"551",2,8,23,5,0,95,780,2
"552",2,8,23,10,0,95,726,1
"553",2,8,23,15,0,95,537,1
"554",2,8,23,20,0,95,800,2
"555",2,8,23,25,0,95,567,1
"556",2,8,23,30,0,95,519,1
"557",2,8,23,35,0,95,561,1
"558",2,8,23,40,0,95,537,1
"559",2,8,23,45,0,95,541,1
"560",2,8,23,50,0,95,324,1
"561",2,8,23,55,0,95,568,1
"562",3,8,0,0,0,95,604,1
"563",3,8,0,5,0,95,205,0
"564",3,8,0,10,0,95,490,1
"565",3,8,0,15,0,95,653,1
"566",3,8,0,20,0,95,339,0
"567",3,8,0,25,0,95,596,1
"568",3,8,0,30,0,95,423,1
"569",3,8,0,35,0,95,246,0
"570",3,8,0,40,0,95,194,0
"571",3,8,0,45,0,95,364,1
"572",3,8,0,50,0,95,323,0
"573",3,8,0,55,0,95,306,1
"574",3,8,1,0,0,95,274,0
"575",3,8,1,5,0,95,65,0
"576",3,8,1,10,0,95,278,0
"577",3,8,1,15,0,95,283,0
"578",3,8,1,20,0,95,277,0
"579",3,8,1,25,0,95,180,0
"580",3,8,1,30,0,95,126,0
"581",3,8,1,35,0,95,190,0
"582",3,8,1,40,0,95,75,0
"583",3,8,1,45,0,95,128,0
"584",3,8,1,50,0,95,112,0
"585",3,8,1,55,0,95,231,0
"586",3,8,2,0,0,95,119,0
"587",3,8,2,5,0,95,236,0
"588",3,8,2,10,0,95,156,0
"589",3,8,2,15,0,95,139,0
"590",3,8,2,20,0,95,187,0
"591",3,8,2,25,0,95,75,0
"592",3,8,2,30,0,95,201,0
"593",3,8,2,35,0,95,219,0
"594",3,8,2,40,0,95,65,0
"595",3,8,2,45,0,95,228,0
"596",3,8,2,50,0,95,210,0
"597",3,8,2,55,0,95,148,0
"598",3,8,3,0,0,95,183,0
"599",3,8,3,5,0,95,110,0
"600",3,8,3,10,0,95,80,0
"601",3,8,3,15,0,95,215,0
"602",3,8,3,20,0,95,25,0
"603",3,8,3,25,0,95,81,0
"604",3,8,3,30,0,95,122,0
"605",3,8,3,35,0,95,112,0
"606",3,8,3,40,0,95,90,0
"607",3,8,3,45,0,95,56,0
"608",3,8,3,50,0,95,192,0
"609",3,8,3,55,0,95,109,0
"610",3,8,4,0,0,95,98,0
"611",3,8,4,5,0,95,36,0
"612",3,8,4,10,0,95,147,0
"613",3,8,4,15,0,95,169,0
"614",3,8,4,20,0,95,69,0
"615",3,8,4,25,0,95,62,0
"616",3,8,4,30,0,95,117,0
"617",3,8,4,35,0,95,115,0
"618",3,8,4,40,0,95,200,0
"619",3,8,4,45,0,95,190,0
"620",3,8,4,50,0,95,195,0
"621",3,8,4,55,0,95,82,0
"622",3,8,5,0,0,95,100,0
"623",3,8,5,5,0,95,91,0
"624",3,8,5,10,0,95,119,0
"625",3,8,5,15,0,95,175,0
"626",3,8,5,20,0,95,170,0
"627",3,8,5,25,0,95,385,1
"628",3,8,5,30,0,95,247,0
"629",3,8,5,35,0,95,189,0
"630",3,8,5,40,0,95,384,1
"631",3,8,5,45,0,95,333,1
"632",3,8,5,50,0,95,369,1
"633",3,8,5,55,0,95,532,1
"634",3,8,6,0,0,95,338,1
"635",3,8,6,5,0,95,426,1
"636",3,8,6,10,0,95,639,1
"637",3,8,6,15,0,95,584,1
"638",3,8,6,20,0,95,710,2
"639",3,8,6,25,0,95,858,2
"640",3,8,6,30,0,95,559,1
"641",3,8,6,35,0,95,958,2
"642",3,8,6,40,0,95,1306,3
"643",3,8,6,45,0,90,1330,3
"644",3,8,6,50,0,90,1921,4
"645",3,8,6,55,0,89,2486,5
"646",3,8,7,0,0,89,2189,4
"647",3,8,7,5,0,89,3208,6
"648",3,8,7,10,0,89,3929,8
"649",3,8,7,15,0,89,4614,10
"650",3,8,7,20,0,89,5414,12
"651",3,8,7,25,0,87,5533,13
"652",3,8,7,30,0,89,5792,13
"653",3,8,7,35,0,62,5809,17
"654",3,8,7,40,0,65,5820,15
"655",3,8,7,45,0,63,-1,16
"656",3,8,7,50,0,84,6000,14
"657",3,8,7,55,0,67,5661,13
"658",3,8,8,0,0,49,-1,19
"659",3,8,8,5,0,51,5500,26
"660",3,8,8,10,0,47,4693,37
"661",3,8,8,15,0,43,4589,37
"662",3,8,8,20,0,46,5071,35
"663",3,8,8,25,0,52,5370,29
"664",3,8,8,30,0,71,5400,21
"665",3,8,8,35,0,76,5366,20
"666",3,8,8,40,0,77,5519,21
"667",3,8,8,45,0,79,5692,19
"668",3,8,8,50,0,84,5436,18
"669",3,8,8,55,0,80,5251,20
"670",3,8,9,0,0,89,5591,16
"671",3,8,9,5,0,91,5588,19
"672",3,8,9,10,0,90,5769,16
"673",3,8,9,15,0,89,5231,19
"674",3,8,9,20,0,88,5379,19
"675",3,8,9,25,0,78,5294,19
"676",3,8,9,30,0,76,5223,20
"677",3,8,9,35,0,77,5452,24
"678",3,8,9,40,0,76,5336,26
"679",3,8,9,45,0,83,4716,20
"680",3,8,9,50,0,82,5428,22
"681",3,8,9,55,0,81,4868,24
"682",3,8,10,0,0,81,5073,21
"683",3,8,10,5,0,86,5067,16
"684",3,8,10,10,0,86,4920,17
"685",3,8,10,15,0,86,5173,19
"686",3,8,10,20,0,85,5322,18
"687",3,8,10,25,0,86,4457,16
"688",3,8,10,30,0,84,4915,21
"689",3,8,10,35,0,88,5050,14
"690",3,8,10,40,0,79,4541,22
"691",3,8,10,45,0,81,4443,18
"692",3,8,10,50,0,79,5456,19
"693",3,8,10,55,0,84,5111,18
"694",3,8,11,0,0,81,4745,16
"695",3,8,11,5,0,80,5199,20
"696",3,8,11,10,0,84,4794,15
"697",3,8,11,15,0,84,4157,15
"698",3,8,11,20,0,89,4693,12
"699",3,8,11,25,0,82,4799,14
"700",3,8,11,30,0,78,4761,17
"701",3,8,11,35,0,82,5087,18
"702",3,8,11,40,0,76,5501,19
"703",3,8,11,45,0,76,5169,24
"704",3,8,11,50,0,73,5075,21
"705",3,8,11,55,0,81,4469,15
"706",3,8,12,0,0,74,4479,17
"707",3,8,12,5,0,81,4673,18
"708",3,8,12,10,0,88,4730,13
"709",3,8,12,15,0,74,4432,15
"710",3,8,12,20,0,78,5144,15
"711",3,8,12,25,0,80,4433,19
